chamber,legislator_name,disclosure_date,transaction_date,ticker,asset_description,asset_type,transaction_type,amount_range,amount_min,amount_max,amount_avg,owner,ptr_link,office,party,state,comment,transaction_year,disclosure_year
Senate,"David A Perdue , Jr",,03/13/2020,TRP,TC Energy Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/13/2020,ENB,Enbridge Inc.,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/13/2020,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/13/2020,TRP,TC Energy Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/16/2020,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/16/2020,AXTA,Axalta Coating Systems Ltd.,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/16/2020,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/16/2020,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/16/2020,KR,The Kroger Co.,Stock,Sale (Partial),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/16/2020,RF,Regions Financial Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/16/2020,FOX,Fox Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/16/2020,LYV,"Live Nation Entertainment, Inc.",Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/16/2020,HUN,Huntsman Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/17/2020,UHAL,AMERCO,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/17/2020,LYV,"Live Nation Entertainment, Inc.",Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/17/2020,AXTA,Axalta Coating Systems Ltd.,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/17/2020,PG,The Procter &amp; Gamble Company,Stock,Sale (Partial),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/17/2020,PEP,"PepsiCo, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/17/2020,NWSA,News Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/17/2020,FHB,"First Hawaiian, Inc.",Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/17/2020,CTSH,Cognizant Technology Solutions Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/17/2020,SYY,Sysco Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/17/2020,MSM,"MSC Industrial Direct Co., Inc.",Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/17/2020,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/17/2020,WFC,Wells Fargo &amp; Company,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/17/2020,HUN,Huntsman Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/18/2020,GM,General Motors Company,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/18/2020,LYV,"Live Nation Entertainment, Inc.",Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/18/2020,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/18/2020,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/18/2020,BAC,Bank of America Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/18/2020,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/18/2020,UHAL,AMERCO,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/18/2020,CDLX,"Cardlytics, Inc.",Stock,Purchase,"$100,001 - $250,000",100001.0,250000.0,175000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/18/2020,CDLX,"Cardlytics, Inc.",Stock,Purchase,"$100,001 - $250,000",100001.0,250000.0,175000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/18/2020,LYV,"Live Nation Entertainment, Inc.",Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/19/2020,SBUX,Starbucks Corporation,Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/19/2020,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/19/2020,GOOG,Alphabet Inc.,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/19/2020,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/19/2020,CLX,The Clorox Company,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/20/2020,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/20/2020,SYY,Sysco Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/20/2020,PAGP,"Plains GP Holdings, L.P.",Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/20/2020,MSM,"MSC Industrial Direct Co., Inc.",Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/20/2020,NWSA,News Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/20/2020,PAGP,"Plains GP Holdings, L.P.",Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/20/2020,KR,The Kroger Co.,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/20/2020,M,"Macy's, Inc.",Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/23/2020,BAC,Bank of America Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/23/2020,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/23/2020,SBUX,Starbucks Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/23/2020,BAC,Bank of America Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/23/2020,SBUX,Starbucks Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/23/2020,RL,Ralph Lauren Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/24/2020,SBUX,Starbucks Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/24/2020,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/25/2020,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/26/2020,DOW,Dow Inc.,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/26/2020,NFLX,"Netflix, Inc.",Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/26/2020,TRP,TC Energy Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/26/2020,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/26/2020,WMB,"The Williams Companies, Inc.",Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/26/2020,LNG,"Cheniere Energy, Inc.",Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/27/2020,ORCL,Oracle Corporation,Stock,Sale (Partial),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/27/2020,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/27/2020,VIAC,ViacomCBS Inc.,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/27/2020,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/27/2020,GPK,Graphic Packaging Holding Company,Stock,Sale (Partial),"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/27/2020,SBUX,Starbucks Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/27/2020,MU,"Micron Technology, Inc.",Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/30/2020,GPK,Graphic Packaging Holding Company,Stock,Sale (Partial),"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/30/2020,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,"David A Perdue , Jr",,03/30/2020,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/0b6c2641-eca3-4bdf-9c14-9208c0239a1b/,,,,--,2020,
Senate,Thomas R Carper,,03/24/2020,VZ,Verizon Communications Inc.,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,,,,--,2020,
Senate,Thomas R Carper,,03/23/2020,SPY,SPDR S&amp;P 500 ETF Trust,Other Securities,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,,,,--,2020,
Senate,Thomas R Carper,,03/23/2020,CEF,Sprott Physical Gold and Silver Trust,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,,,,--,2020,
Senate,Thomas R Carper,,03/27/2020,DIS,The Walt Disney Company,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,,,,--,2020,
Senate,Thomas R Carper,,03/27/2020,SWKS,"Skyworks Solutions, Inc.",Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,,,,--,2020,
Senate,Thomas R Carper,,03/27/2020,CVS,CVS Health Corporation,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,,,,--,2020,
Senate,Thomas R Carper,,03/27/2020,PYPL,"PayPal Holdings, Inc.",Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,,,,--,2020,
Senate,Thomas R Carper,,03/24/2020,--,AQR Long-Short Equity,Other Securities,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,,,,--,2020,
Senate,Thomas R Carper,,03/24/2020,VOD,Vodafone Group Plc,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,,,,--,2020,
Senate,Thomas R Carper,,03/24/2020,MPC,Marathon Petroleum Corporation,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,,,,--,2020,
Senate,Thomas R Carper,,03/24/2020,WFC,Wells Fargo &amp; Company,Stock,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,,,,--,2020,
Senate,Thomas R Carper,,03/24/2020,CSCO,"Cisco Systems, Inc.",Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,,,,--,2020,
Senate,Thomas R Carper,,03/24/2020,ABBV,AbbVie Inc.,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,,,,--,2020,
Senate,Thomas R Carper,,03/24/2020,JPM,JPMorgan Chase &amp; Co.,Stock,Purchase,"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/6beec58d-0b48-4346-9d9e-2f4cb6e88264/,,,,--,2020,
Senate,Kelly Loeffler,,02/21/2020,DD,"DuPont de Nemours, Inc. <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $40.00 <br> <em>Expires:</em> 07/17/2020 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,Obligation to purchase stock of DD for $40,2020,
Senate,Kelly Loeffler,,02/21/2020,K,"Kellogg Company <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $60.00 <br> <em>Expires:</em> 09/18/2020 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,Obligation to purchase stock of K for $60,2020,
Senate,Kelly Loeffler,,02/21/2020,BABA,"Alibaba Group Holding Limited <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $175.00 <br> <em>Expires:</em> 07/17/2020 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,Obligation to purchase stock of BABA for $175,2020,
Senate,Kelly Loeffler,,02/20/2020,AIZ,"Assurant, Inc. <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $125.00 <br> <em>Expires:</em> 09/18/2020 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,Obligation to purchase stock of AIZ for $125,2020,
Senate,Kelly Loeffler,,02/20/2020,ABBV,"AbbVie Inc. <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $80.00 <br> <em>Expires:</em> 08/01/2020 </div>",Stock Option,Sale (Full),"$1,001 - $15,000",1001.0,15000.0,8000.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,Obligation to purchase stock of ABBV for $80,2020,
Senate,Kelly Loeffler,,02/20/2020,DOCU,"DocuSign, Inc.",Stock,Sale (Partial),"$100,001 - $250,000",100001.0,250000.0,175000.5,Joint,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,"Lines 1-19 notified to filer on or after March 1, 2020; lines 20-42 notified to filer on or after March 18, 2020",2020,
Senate,Kelly Loeffler,,03/13/2020,PRU,"Prudential Financial, Inc.",Stock,Purchase,"$15,001 - $50,000",15001.0,50000.0,32500.5,Spouse,https://efdsearch.senate.gov/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,,,,--,2020,
